Product Title,Price,% Off,Discount Code,Amazon_link,
5D DIY Diamond Painting Kits for Adults Kids Garden Bird Full Drill Embroidery Cross Stitch Crystal Rhinestone Paintings Pictures Arts Wall Decor Painting Dots Kits 16X12in,$5.79,80%,80CQWPIP,https://www.amazon.com/promocode/A3M5VKJAHKWSA7?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Geometric Contact Paper Peel and Stick Wallpaper Black and White Wallpaper Modern Stripe Removable Self Adhesive Wall Paper Herringbone Pattern Vinyl Film for Shelf Drawer Liner 17.7″X118.1″,$3.49,50%,50ZDBMXK,https://www.amazon.com/promocode/A32V7NXOKY8IBP?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"4 Pieces Nipple Protector Soft Silicone Nipple Extender Nipple Everters with Carry Case washcloths,BPA Free,for Breastfeeding with Latch Difficulties, Flat or Inverted Nipples (Brown)",$5.99,70%,70NITASN,https://www.amazon.com/promocode/A1YTN7LTXFR8PX?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Solar String Lights Outdoor, 50 LED 32.8ft Crystal Globe Lights with 8 Lighting Modes, for Garden Yard Porch Wedding Party Decor (RGB)",$19.49,25%,251AQ6AS,https://www.amazon.com/promocode/A21FMLTTPKGSGS?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Boho Rainbow Birthday Party Decorations,1st Birthday Party Supplies All-in-One Pack Include Boho Banner Boho Rainbow Balloon,Cake Topper,Rainbow Cupe Cake,Birthday For Boho Rainbow Neutral Baby Shower Birthday Party Supplies",$6.99,50%,50COO7CR,https://www.amazon.com/promocode/A241XUJX4PO15?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Yesilver Silver Initial Necklaces for Women Girls, 14k White Gold Plated Dainty Layering Paperclip Link Chain Necklace Personalized Disc G Initial Necklaces for Women Girls Birthday Jewelry Gifts",$8.39,40%,40LCDD2H,https://www.amazon.com/promocode/A3UEMVT7YZLJOP?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
beLaxed Smart Weighted Hula Hoop for Adults – Plus Size Exercise Hoola Hoops – Home Workouts Equipment for Fitness – Christmas Thanksgiving Birthday Gifts for Women Men,$19.99,50%,50ALHWLS,https://www.amazon.com/promocode/A1GH8TF8IIALRN?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
HIGHDAYS 8″ High Waisted Biker Shorts for Women – Black Tummy Control Workout Athletic Yoga Summer Shorts,$5.94,65%,65WC99JB,https://www.amazon.com/promocode/A1IXBBATENB419?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"ORICO 30000mAh Portable Charger Power Bank, PD 3.0 USB C Fast Charging Power Delivery, High Capacity External Battery Pack Compatible with MacBook iPad iPhone 12 11 Nintendo Switch",$21.83,58%,58PZYISU,https://www.amazon.com/promocode/A1GDD6WWAT8LXU?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Dark Spot Remover for Face, Dark Spot Corrector Cream, Fade Out The Skin Black Precipitate, Remove Freckle for Face, Fade Spots for All Skin Tone Types",$5.59,65%,65XXBRQX,https://www.amazon.com/promocode/A130H1GWAA3RVS?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Initial Ankle Bracelets for Women, 18K Gold Figaro Chain A-Z Letter Alphabet Anklets for Teen Girls Beach Foot Jewelry",$4.18,70%,70ZQB153,https://www.amazon.com/promocode/A37Z2ZG9QAGYTE?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
BOMEON Jewelry Stainless Steel Cross Chain Stainless Steel Men’s Necklace O-Chain Wholesale Accessories Pearl Necklace Dainty Choker Strands Tiny Chain Handmade Jewelry for Women,$5.99,60%,6061QDDU,https://www.amazon.com/promocode/A29AH5DK55LRJH?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"cdbz Burlap Christmas Table Runner, Table Runner for Christmas Table Decorations, Winter Snowman Deer Holiday Table RunnerChristmas Decoration for Christmas Dinner Party Supplies 14 x72 Inch",$5.19,80%,80IN5FL6,https://www.amazon.com/promocode/A2ACA34M10BJ2J?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Paper Towel Holder,Countertop Standing Paper Towel Holder,Travel Accessories,Kitchen Towel Holder,Carbon Black",$4.99,50%,50YP3G8H,https://www.amazon.com/promocode/A1VSG4MF5A7VDC?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
18k Gold Plated Chain Necklace Personalized Necklace Couples Necklace Friendship Necklace Dainty Necklace Locket Necklace Amethyst Necklace Paperclip Statement Necklace for Women/Girls,$5.99,70%,70QFDYF8,https://www.amazon.com/promocode/ABQWXEGOWW6YW?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
White Contact Paper White Grasscloth Wallpaper Peel and Stick White Textured Embossed Removable Self-Adhesive Wallpaper Vinyl Film Solid Color Wallcovering for Furniture Wall RV 15.7″x 78″,$3.83,52%,52H85NDU,https://www.amazon.com/promocode/ALAHWV23RP7B4?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Video Doorbell Camera Wireless – DEKCO 10000mAh Battery-Powered 2k Video Doorbell Wi-Fi with Motion Detector, Free Chime, Encrypted Local & Cloud Storage, 2-Way Audio, Easy Installation",$49.99,50%,50GC4GOT,https://www.amazon.com/promocode/A1EJTQQ7WXMLGG?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Jellydog Toy 5 IN 1 Construction Vehicles Toy,Construction Transform Robots for Kids,Toys for 4 5 6 7 Year Old Boys, Take Apart Construction Vehicles Set, Educational STEM Learning Toys for Boys Girls",$17.99,50%,50JFAP54,https://www.amazon.com/promocode/AFJOUSEA1KNJV?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Wood Contact Paper Rustic Self-Adhesive Removable Peel and Stick Wallpaper 17.7″ x 236″ Grey Wood Grain Plank Shiplap Wallpaper Reclaimed Wood Look Wallpaper for Bedroom Decorative Vinyl Film Roll,$10.11,54%,5415GXRH,https://www.amazon.com/promocode/AIEILUHR0VZRN?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"HTV Heat Transfer Vinyl Christmas Lattice – 12 Sheets 12″x10″ Iron On Vinyl for Christmas, 4 Assorted Colors Heat Transfer Vinyl for DIY T-Shirts,Clothes,Bag,Hat,Fabric Supplies",$9.07,65%,655RGJPP,https://www.amazon.com/promocode/A12ORQEJYV7DCK?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Joy2fitt Black Yoga Pants with Pockets for Women High Waist Tummy Control Compression Tights Workout Leggings XL,$13.49,75%,75C6GAQU,https://www.amazon.com/promocode/A2FFW2WWEAAVS4?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"2 Pack Aerator Kitchen Faucet 720° Rotatable Universal Splash Filter Faucet with Dual Adjustable Water Spray Modes,Regular/Standard Size Suit for Bathroom and Kitchen",$13.29,30%,3025C2EY,https://www.amazon.com/promocode/A3370FYFM1QG66?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"OWEYEOW Screen Protector Compatible for Samsung Galaxy Tab A7 2020 10.4 Inch,Anti Blue Light,0.29mm Ultra Thin,Compatible For Samsung Galaxy Tab S7 11 inch High Definition Screen Protector",$8.61,30%,30GSECY7,https://www.amazon.com/promocode/AFW0OMI12JK6N?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Marklife P11 Label Maker Machine with Tape,Mini Bluetooth Sticker Maker Machine for Home Business Office Organization and Mark(1 Printer+4 Tape, White)",$36.54,15%,15NDXERA,https://www.amazon.com/promocode/A3FWNRPHH1DUBU?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Anxiety Ring for Women Adjustable Open Rings Spinner Rings Anxiety Ring with Beads Fidget Jewelry Stainless Steel Thumb Rings Dainty Gift for Women Girl Men – Rose Gold,$3.99,80%,80T7QYK4,https://www.amazon.com/promocode/A16AHVXKB11TF9?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
VOVEA Candy Christmas Decorations Outdoor – 44In Christmas Yard Signs Stakes Outdoor Decor Signs Xmas Holiday Party Supplies for Lawn Pathway Walkway Candyland,$5.39,70%,703RNX6D,https://www.amazon.com/promocode/A6MU538QETOVE?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Glycolic Acid Exfoliating Pads – 30% Glycolic Cleansing Pads, Face & Body Resurfacing Peel Pads for Acne, Blackheads, Dаrk Spоts and Scars – 50 Pads",$8.49,15%,15U5V2DC,https://www.amazon.com/promocode/A3S4HH7I6AQ2MA?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
KUBUA Women’s Slippers with Arch Support Plush Open Toed House Shoes Deep Coffee 9,$19.99,50%,50WXVQNV,https://www.amazon.com/promocode/A34LVEWD9XPI7L?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"HDMI Switch HDMI Splitter, Aluminium Bi-Directional HDMI Splitter 1 in 2 Out or 2 in 1 Out HDMI Switcher Supports HDMI Switch 4k HDMI Splitter 3D HDR, for Xbox Switch PS5 Blu-Ray DVD HDTV Monitor etc.",$7.99,50%,50LKHDMI,https://www.amazon.com/promocode/A1UZ8MJ2PW16O5?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Personal Air Conditioner, Mini AC Portable Air Conditioner Rechargeable 2000mAh Evaporative Cooling Fan with 3 Speeds 100% Leakproof Design for Home Office, Car, Camping Tent",$19.34,55%,55J1VO82,https://www.amazon.com/promocode/A2J0AYQQJI4WMM?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"6Pcs Valentine’s Day Monster Felt Sewing Kit, Children’s Sewing Tool Set Novice DIY sewing doll Set for Girls and Boys To Educate Beginners, Sewing and Stuffing Puzzle Dolls For Valentine’s Day Gift",$11.99,40%,40NB2IZE,https://www.amazon.com/promocode/A38MAELN8LYFGA?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"3057 3157 LED Reverse Lights Bulbs, 4157 3156 CANBUS Error Free LED Bulbs 4400 Lumens for Back Up Reverse Light Tail Brake Parking Lights, 6500K White",$14.99,50%,50DZB57N,https://www.amazon.com/promocode/A31JJOKFT0WHL8?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Stickers for Kids (Galaxy Stickers),$3.59,10%,10DOTER01,https://www.amazon.com/promocode/A2QVL5A4XKLVS6?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Crossbody Phone Bag Purse Woman – Lightweight Small Solid Touchscreen Casual Wallet Multi Pockets 2 Shoulder Strap Zipper Card Hold Leather Messenger Shoulder Bags,$11.98,40%,40TP1NDQ,https://www.amazon.com/promocode/A17JUSEC6HIRIU?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Sonic Electric Toothbrush with 4 Brush Heads for Adults and Kids, 1.5 Hours Charging for 45 Days, 3 Modes, 2 Minutes Smart Timer, USB Fast Charge, Rechargeable Electric Toothbrushes – Black",$17.99,80%,80LBBOBX,https://www.amazon.com/promocode/A1PDE3BSRY63SB?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Xximuim Dent Repair Puller,Suction Cup Dent Puller Handle Lifter Car Dent Puller Remover for Car Dent Repair, Computer Screen,Glass,Tiles, Mirror, Granite Lifting and Objects Moving (Orange)",$3.89,70%,70EHKQM1,https://www.amazon.com/promocode/A1Y60G1Q2Z1XRL?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Halloween Stickers 100Pcs, Vinyl Bat Ghost Stickers for Kids Teens Adult, Waterproof Halloween Party Decals for Water Bottle, Laptop, Computer, Luggage, Guitar, Skateboard, Bike, Helmet, Notebook",$3.49,50%,50XJ99Q7,https://www.amazon.com/promocode/A33ACYSGA2FLMC?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Women Summer Casual Dress Sleeveless Tie V Neck Tassel Lace Crochet Swing Sundress Black,$13.49,50%,50J6MJX6,https://www.amazon.com/promocode/A24OM8L7FEU6PE?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"18 Pcs Women Ponytail Braid Hair Elastic No Crease Spiral Hair Ties, Girls Multi-color Waterproof Coil Hair Accessories (Basic model)",$6.29,58%,58VM9KB1,https://www.amazon.com/promocode/A12OHD0TJHSSIJ?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Womens Slippers with Arch Support,House Fuzzy Furry Cork Mules Clogs for Ladies Rose Red Size 8",$8.99,70%,70PRX2IR,https://www.amazon.com/promocode/A2X4MVORI358I6?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Cute Crewneck Sweatshirt Women’s Casual Long Sleeve Hoodies Pullover Hooded Fleece Sweatshirts,$21.48,80%,80DBITV6,https://www.amazon.com/promocode/A1MDOT68XU4J5Q?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Wireless Charging Station, 3 in 1 Wireless Charging Dock Compatible with Apple Products, Wireless Charger for Samsung S10 S9 S8 S7 and Qi-Certified Phones (QC 3.0 Adapter Included)",$20.34,45%,45EMJDKG,https://www.amazon.com/promocode/A3OE9SQCHHX8B6?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Bracelets for Women Inspirational Gifts for Women Girls Motivational Birthday Cuff Bangle Friendship Personalized Sentence Jewelry Come Gift for Women,$6.39,60%,60C5RCIC,https://www.amazon.com/promocode/A35EJNEDTGV2AR?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Tesla Model Y Model 3 Head Up Display HUD Instrument Panel Cluster Displayer 2020 2021 2022,$24.99,50%,50IRPLJ6,https://www.amazon.com/promocode/A1CLXZDFX8WX20?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Take Apart Dinosaur Toys for Kids 3-8, Dinosaurs Construction Building Toy Set with Electric Drill, STEM Kids Toys for 3 4 5 6 7 Year Old Boys Girls Birthday Easter Gifts (6600-2)",$10.35,60%,60BGOHPD,https://www.amazon.com/promocode/A2TNW65GB4YUWA?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Solar String Lights Outdoor, 50 LED 32.8ft Crystal Globe Lights with 8 Lighting Modes, for Garden Yard Porch Wedding Party Decor (Warm White)",$15.59,35%,35KBV134,https://www.amazon.com/promocode/A3U33ZI3O5ACLJ?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"DIY 5D Diamond Painting Flamingo by Number Kits, Crystal Rhinestone Diamond Embroidery Paintings Cross Stitch, for Home Wall Decor Gift（11.8 x15.7 inch）",$3.67,54%,544UQTEP,https://www.amazon.com/promocode/A11WLA2XCHN22B?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Cute Girls Earrings for Kids, S925 Sterling Silver Post 14K Rose Gold Plated Dainty Butterfly Girls Earrings Hypoallergenic Letter J Initial Butterfly Earrings for Girls Kids Earrings Jewelry Gifts",$5.49,50%,509B6YV2,https://www.amazon.com/promocode/A20CFSI06VIDAW?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Wireless Doorbell, SYNLETT Door Bell Chime Kit with 2 Receivers & Long Range Waterproof Transmitter, DIY Push Button, Crisp Sound, LED Flash, 55 Melodies and 5 Volumes, for Home, Black",$13.32,60%,60UXOX94,https://www.amazon.com/promocode/A3JY1LECIYGYR6?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"USB4 Cable Compatible for Thunderbolt 3 3Ft/40Gbps/5K/100W, Lyare USB4 Cable 20V/5A Supports Single 5K 60hz or Dual 4K 60hz Monitor Compatible with Thunderbolt 3, USB4, USB-C, 2020 M1 Mac Books (0.8M)",$5.09,70%,70YVDD8T,https://www.amazon.com/promocode/A20ODFC0TRPD16?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Solar Garden Lights Outdoor,6 Pack Landscape Light Powered Waterproof Decorative for Lawn,Garden,Camp,Yard Patio Walk Way with 16 Colors & 4-Mode Timer Remote Control",$19.49,50%,50MSHWVK,https://www.amazon.com/promocode/A3DQDYEO8QBW0G?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Multifunction Magic Brooms, Adjustable Household Bathroom Floor Squeegee Wiper, Outdoor Indoor Kitchen Window Extension Handle Sweeper Scrapping Broom, Water Dust Pet Hair Remover Grey 55 inch (Pink)",$6.29,70%,702UZBJB,https://www.amazon.com/promocode/ARB538VMQU0LZ?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Snailfly Upgraded Crossbar Fit for Hyundai Santa Fe 2019-2022 Anti-Theft Roof Rack Rail Cross Bars for Luggage Kayak Ski Bike Snowboard Skiboard Cargo Carrier（165lbs）,$169.20,10%,10DC83V09SF,https://www.amazon.com/promocode/A1CAZ3DP9D3708?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Monocular Telescope | 80X100 Monoscope with Smartphone Holder & Tripod | HD Waterproof Monocular for Adults | Handheld Telescope BAK4 Prism for Hunting Bird Watching Camping Travel Scenery,$29.99,40%,40LXZJPJ,https://www.amazon.com/promocode/A2S39GACQIK8YF?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Electric Wine Bottle Opener with Foil Cutter, Automatic Wine Corkscrew with LED Light (Stainless Steel), Batteries Not Included",$11.59,60%,60S27XUD,https://www.amazon.com/promocode/A3QV87CZLNDLIQ?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"200 Pcs Plaid Wood Beads Natural Wood Beads Rustic Colored Craft Beads Farmhouse Round Bead DIY Spacer Bead with 21.8 Yards Hemp Rope for Christmas Thanksgiving Garland Making Home Party Decor,16 mm",$5.99,80%,80JRDDCE,https://www.amazon.com/promocode/A2D671073481X6?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Ionic Hair Dryer, 1800W Rotary Folding Portable Thermostatic Blow Dryer, Fast Drying Negative Ion Hairdryer with ALCI Safety Plug, 2 Speed/ 3 Heating with 2 Nozzles and 1 Diffuser, for Home & Travel",$17.99,50%,50F8U1SA,https://www.amazon.com/promocode/A2U2YWKS08KO2B?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Women Winter Knitted Beanie Hat Fleece Lined Faux Fur Pom Warm Beanie (Pink),$7.49,50%,50KXAVLY,https://www.amazon.com/promocode/A23IG8AQSF30E8?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Medrega Money Clip Wallet, Metal Wallet, Minimalist Slim Wallet For Men, Credit Card Holder, Compact Edc Wallet Gift For Men",$9.44,65%,65Z1EAUI,https://www.amazon.com/promocode/A6WDEM9B79BBF?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
PAPOSON Women’s Fall Long Sleeve T-Shirt Dresses 2021 Crew Neck Solid Color Basic Casual Mini Dress(White-L),$10.49,65%,65AO5JZP,https://www.amazon.com/promocode/A2A5LZE2W2XFFQ?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
acelyn Summer Casual Shorts Set for Women – Tie Dye Short Sleeve T-Shirts Biker Short Tracksuit Set 2 Piece Outfits Purple S,$8.39,70%,70IOSKY1,https://www.amazon.com/promocode/A3G9ONOX9GUTXF?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Viseeko Chalkboard Paper Self Adhesive Dry Erase Board Wall Sticker for Home Study Office Kids Room with 5 Colorful Chalks(17.7×78.7 inches),$5.69,70%,70T2WJF4,https://www.amazon.com/promocode/A2C31EZ8OOUXYW?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Smallest Mini Portable Charger Power Bank, 10000mAh PD3.0 QC3.0 20W Ultra-Slim Fast Charging, Tri-Outputs Phone Charger Compatible with iPhone/iPad/Samsung Galaxy and More",$26.17,25%,2598EKHU,https://www.amazon.com/promocode/A1O2J2PAX44UDV?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Womens Slippers with Arch Support,House Fuzzy Furry Cork Mules Clogs for Ladies Rose Red Size 6",$8.99,70%,70W6D4S3,https://www.amazon.com/promocode/A3OY1NRE70TBNQ?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"50pcs Space Explorer Universe Galaxy Astronaut Spaceman Spacecraft Planet Decal for Water Bottle Laptop Tumbler Computer Guitar Helmet Luggage Bike, Kids Teens Gifts",$4.13,10%,10DOTER01,https://www.amazon.com/promocode/A2QVL5A4XKLVS6?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Evaster place cards for weddings pack of 100 Premium tent name cards for table with gold foil border 2×3.5 inches, perfect for any Event",$7.59,5%,05XI7TJL,https://www.amazon.com/promocode/A3A0PAQU7VGXJF?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"FREESOO Rooftop Cargo Carrier, Car Carriers Rooftop Soft, 15 Cubic Feet Car Roof Bag, Rooftop Car Bag Waterproof 840D PVC for Vehicles with or Without Rack Including Non-Slip Mat Reinforced Straps",$49.50,50%,50FE6AMM,https://www.amazon.com/promocode/A23Q2JNMVY7KS9?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
PAPOSON Women’s Long Batwing Sleeve Pointelle Knit Sweater Lightweight Casual Crochet Winter Knitwear Pullover Tops(Lapis Blue-XL),$13.29,65%,65GSY6V8,https://www.amazon.com/promocode/A7J57IS5VTT0U?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Multifunctional Kitchen Grater,COOK A FUTURE Handheld Vegetable Slicer With Multifunctional Spiral Grater, Professional Household Kitchen",$3.99,60%,608E9ZFD,https://www.amazon.com/promocode/A120UT5NXGPV03?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
OPFWTYNAW Women’s Pretty Lace Flowers Open Toes High Heels Ankle Boots Lace-up Boots,$32.97,80%,80YZWEPB,https://www.amazon.com/promocode/A2SP7USHNY4W9L?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
LVIOE Retro Cat Eye Sunglasses for Women Men Trendy Classic Polarized Fashionable Eyewear 100% UV Protection (Black Frame/Rose gold Polarized Lens),$14.60,39%,39QQLTCM,https://www.amazon.com/promocode/A27LPD67HZ2OTB?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Women’s Mid Long Down Vest Lightweight Puffer Vest Coat Jacket Stylish Windbreaker Watermelon Red,$42.98,80%,809IIJOA,https://www.amazon.com/promocode/A2R88DCC5KVSQS?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"Initial Ankle Bracelets for Women, 18K Gold Figaro Chain A-Z Letter Alphabet Anklets for Teen Girls Beach Foot Jewelry",$4.18,70%,70UH4D5C,https://www.amazon.com/promocode/A2L4W02E9I0SPW?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
KUBUA Women’s Slippers with Arch Support Plush Open Toed House Shoes Dark Green 10,$19.99,50%,50UQU3AN,https://www.amazon.com/promocode/AJ9T2H5Y34HAH?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
Puppy Chew Rope Toys Pack – Small Medium Dog Squeaky Toy 15PCS Soft Plush Teething Pet Toy Durable Cute Stuffed Interactive Training Puppies Toys Set for Christmas Birthday Playing,$8.38,40%,40RKSN1W,https://www.amazon.com/promocode/A2E6MU0K3OUJ0C?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
"20 pcs Shoes Charms for Bands Bracelets Wristband for Boys Girls and Adults, Clog Pins Accessories Shoes Decoration Charms",$7.49,50%,50Q5OGIN,https://www.amazon.com/promocode/A3BUZYDY9O5LPD?_encoding=UTF8&tag=yfsplist-20&linkCode=ogi&th=1&psc=1,
